source,hour_start_UTC,lon0,lat0,lon1,lat1,mass_kg
TK1,2023-03-19T09:00:00,85.0,41.0,86.0,42.0,72825.42713696935
TK1,2023-03-19T09:00:00,86.0,38.0,87.0,39.0,108960.18105989283
TK1,2023-03-19T09:00:00,86.0,39.0,87.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,86.0,40.0,87.0,41.0,144724.32212206945
TK1,2023-03-19T09:00:00,86.0,41.0,87.0,42.0,3891.435037853337
TK1,2023-03-19T09:00:00,87.0,38.0,88.0,39.0,82831.97437716354
TK1,2023-03-19T09:00:00,87.0,39.0,88.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,87.0,40.0,88.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,87.0,41.0,88.0,42.0,106180.58460428333
TK1,2023-03-19T09:00:00,88.0,37.0,89.0,38.0,6115.112202340958
TK1,2023-03-19T09:00:00,88.0,38.0,89.0,39.0,130826.33984402088
TK1,2023-03-19T09:00:00,88.0,39.0,89.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,88.0,40.0,89.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,88.0,41.0,89.0,42.0,130641.03341364692
TK1,2023-03-19T09:00:00,89.0,37.0,90.0,38.0,4632.660759349211
TK1,2023-03-19T09:00:00,89.0,38.0,90.0,39.0,140647.58065384187
TK1,2023-03-19T09:00:00,89.0,39.0,90.0,40.0,148245.1442991751
TK1,2023-03-19T09:00:00,89.0,40.0,90.0,41.0,148245.1442991751
TK1,2023-03-19T09:00:00,89.0,41.0,90.0,42.0,115445.90612298166
TK1,2023-03-19T10:00:00,80.0,38.0,81.0,39.0,3765.3613323512836
TK1,2023-03-19T10:00:00,80.0,39.0,81.0,40.0,108442.406371716
TK1,2023-03-19T10:00:00,80.0,40.0,81.0,41.0,104677.04503936484
TK1,2023-03-19T10:00:00,80.0,41.0,81.0,42.0,188.26806661756413
TK1,2023-03-19T10:00:00,81.0,38.0,82.0,39.0,15626.249529257806
TK1,2023-03-19T10:00:00,81.0,39.0,82.0,40.0,149861.3810275803
TK1,2023-03-19T10:00:00,81.0,40.0,82.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,81.0,41.0,82.0,42.0,84532.36191128609
TK1,2023-03-19T10:00:00,82.0,39.0,83.0,40.0,116726.20130288857
TK1,2023-03-19T10:00:00,82.0,40.0,83.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,82.0,41.0,83.0,42.0,137812.22476405563
TK1,2023-03-19T10:00:00,83.0,39.0,84.0,40.0,109572.01477142135
TK1,2023-03-19T10:00:00,83.0,40.0,84.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,83.0,41.0,84.0,42.0,122562.51136803288
TK1,2023-03-19T10:00:00,84.0,38.0,85.0,39.0,70035.7207817341
TK1,2023-03-19T10:00:00,84.0,39.0,85.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,84.0,40.0,85.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,84.0,41.0,85.0,42.0,99970.34337392588
TK1,2023-03-19T10:00:00,85.0,37.0,86.0,38.0,188.26806661756413
TK1,2023-03-19T10:00:00,85.0,38.0,86.0,39.0,142518.92642949495
TK1,2023-03-19T10:00:00,85.0,39.0,86.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,85.0,40.0,86.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,85.0,41.0,86.0,42.0,73989.35018070282
TK1,2023-03-19T10:00:00,86.0,38.0,87.0,39.0,110701.6231711267
TK1,2023-03-19T10:00:00,86.0,39.0,87.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,86.0,40.0,87.0,41.0,147037.3600283167
TK1,2023-03-19T10:00:00,86.0,41.0,87.0,42.0,3953.629398968848
TK1,2023-03-19T10:00:00,87.0,38.0,88.0,39.0,84155.82577805097
TK1,2023-03-19T10:00:00,87.0,39.0,88.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,87.0,40.0,88.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,87.0,41.0,88.0,42.0,107877.60217186333
TK1,2023-03-19T10:00:00,88.0,37.0,89.0,38.0,6212.846198379614
TK1,2023-03-19T10:00:00,88.0,38.0,89.0,39.0,132917.25503199873
TK1,2023-03-19T10:00:00,88.0,39.0,89.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,88.0,40.0,89.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,88.0,41.0,89.0,42.0,132728.98696538116
TK1,2023-03-19T10:00:00,89.0,37.0,90.0,38.0,4706.701665439104
TK1,2023-03-19T10:00:00,89.0,38.0,90.0,39.0,142895.4625627301
TK1,2023-03-19T10:00:00,89.0,39.0,90.0,40.0,150614.4532940506
TK1,2023-03-19T10:00:00,89.0,40.0,90.0,41.0,150614.4532940506
TK1,2023-03-19T10:00:00,89.0,41.0,90.0,42.0,117291.00550274125
TK1,2023-03-19T11:00:00,80.0,38.0,81.0,39.0,3803.756126472745
TK1,2023-03-19T11:00:00,80.0,39.0,81.0,40.0,109548.17644241465
TK1,2023-03-19T11:00:00,80.0,40.0,81.0,41.0,105744.42031594193
TK1,2023-03-19T11:00:00,80.0,41.0,81.0,42.0,190.1878063236373
TK1,2023-03-19T11:00:00,81.0,38.0,82.0,39.0,15785.587924861928
TK1,2023-03-19T11:00:00,81.0,39.0,82.0,40.0,151389.49383361466
TK1,2023-03-19T11:00:00,81.0,40.0,82.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,81.0,41.0,82.0,42.0,85394.32503931284
TK1,2023-03-19T11:00:00,82.0,39.0,83.0,40.0,117916.43992065465
TK1,2023-03-19T11:00:00,82.0,40.0,83.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,82.0,41.0,83.0,42.0,139217.47422890193
TK1,2023-03-19T11:00:00,83.0,39.0,84.0,40.0,110689.30328035647
TK1,2023-03-19T11:00:00,83.0,40.0,84.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,83.0,41.0,84.0,42.0,123812.26191668738
TK1,2023-03-19T11:00:00,84.0,38.0,85.0,39.0,70749.86395239284
TK1,2023-03-19T11:00:00,84.0,39.0,85.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,84.0,40.0,85.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,84.0,41.0,85.0,42.0,100989.72515785102
TK1,2023-03-19T11:00:00,85.0,37.0,86.0,38.0,190.1878063236373
TK1,2023-03-19T11:00:00,85.0,38.0,86.0,39.0,143972.16938699284
TK1,2023-03-19T11:00:00,85.0,39.0,86.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,85.0,40.0,86.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,85.0,41.0,86.0,42.0,74743.8078851892
TK1,2023-03-19T11:00:00,86.0,38.0,87.0,39.0,111830.43011829829
TK1,2023-03-19T11:00:00,86.0,39.0,87.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,86.0,40.0,87.0,41.0,148536.6767387601
TK1,2023-03-19T11:00:00,86.0,41.0,87.0,42.0,3993.9439327963823
TK1,2023-03-19T11:00:00,87.0,38.0,88.0,39.0,85013.94942666557
TK1,2023-03-19T11:00:00,87.0,39.0,88.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,87.0,40.0,88.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,87.0,41.0,88.0,42.0,108977.61302344374
TK1,2023-03-19T11:00:00,88.0,37.0,89.0,38.0,6276.19760868003
TK1,2023-03-19T11:00:00,88.0,38.0,89.0,39.0,134272.5912644874
TK1,2023-03-19T11:00:00,88.0,39.0,89.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,88.0,40.0,89.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,88.0,41.0,89.0,42.0,134082.40345816375
TK1,2023-03-19T11:00:00,89.0,37.0,90.0,38.0,4754.695158090932
TK1,2023-03-19T11:00:00,89.0,38.0,90.0,39.0,144352.54499964011
TK1,2023-03-19T11:00:00,89.0,39.0,90.0,40.0,152150.2450589092
TK1,2023-03-19T11:00:00,89.0,40.0,90.0,41.0,152150.2450589092
TK1,2023-03-19T11:00:00,89.0,41.0,90.0,42.0,118487.00333962556
TK1,2023-03-19T12:00:00,80.0,38.0,81.0,39.0,3843.3341820496007
TK1,2023-03-19T12:00:00,80.0,39.0,81.0,40.0,110688.02444302978
TK1,2023-03-19T12:00:00,80.0,40.0,81.0,41.0,106844.69026098005
TK1,2023-03-19T12:00:00,80.0,41.0,81.0,42.0,192.16670910247998
TK1,2023-03-19T12:00:00,81.0,38.0,82.0,39.0,15949.836855505811
TK1,2023-03-19T12:00:00,81.0,39.0,82.0,40.0,152964.7004455768
TK1,2023-03-19T12:00:00,81.0,40.0,82.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,81.0,41.0,82.0,42.0,86282.85238701399
TK1,2023-03-19T12:00:00,82.0,39.0,83.0,40.0,119143.35964353918
TK1,2023-03-19T12:00:00,82.0,40.0,83.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,82.0,41.0,83.0,42.0,140666.03106301767
TK1,2023-03-19T12:00:00,83.0,39.0,84.0,40.0,111841.0246976447
TK1,2023-03-19T12:00:00,83.0,40.0,84.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,83.0,41.0,84.0,42.0,125100.52762571626
TK1,2023-03-19T12:00:00,84.0,38.0,85.0,39.0,71486.01578612253
TK1,2023-03-19T12:00:00,84.0,39.0,85.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,84.0,40.0,85.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,84.0,41.0,85.0,42.0,102040.52253341788
TK1,2023-03-19T12:00:00,85.0,37.0,86.0,38.0,192.16670910247998
TK1,2023-03-19T12:00:00,85.0,38.0,86.0,39.0,145470.19879057983
TK1,2023-03-19T12:00:00,85.0,39.0,86.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,85.0,40.0,86.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,85.0,41.0,86.0,42.0,75521.51667727475
TK1,2023-03-19T12:00:00,86.0,38.0,87.0,39.0,112994.02495225961
TK1,2023-03-19T12:00:00,86.0,39.0,87.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,86.0,40.0,87.0,41.0,150082.1998090395
TK1,2023-03-19T12:00:00,86.0,41.0,87.0,42.0,4035.500891152081
TK1,2023-03-19T12:00:00,87.0,38.0,88.0,39.0,85898.51896880902
TK1,2023-03-19T12:00:00,87.0,39.0,88.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,87.0,40.0,88.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,87.0,41.0,88.0,42.0,110111.52431572232
TK1,2023-03-19T12:00:00,88.0,37.0,89.0,38.0,6341.501400381842
TK1,2023-03-19T12:00:00,88.0,38.0,89.0,39.0,135669.69662635302
TK1,2023-03-19T12:00:00,88.0,39.0,89.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,88.0,40.0,89.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,88.0,41.0,89.0,42.0,135477.52991725053
TK1,2023-03-19T12:00:00,89.0,37.0,90.0,38.0,4804.167727562001
TK1,2023-03-19T12:00:00,89.0,38.0,90.0,39.0,145854.5322087848
TK1,2023-03-19T12:00:00,89.0,39.0,90.0,40.0,153733.36728198675
TK1,2023-03-19T12:00:00,89.0,40.0,90.0,41.0,153733.36728198675
TK1,2023-03-19T12:00:00,89.0,41.0,90.0,42.0,119719.85977084664
TK1,2023-03-19T13:00:00,80.0,38.0,81.0,39.0,3869.442180452462
TK1,2023-03-19T13:00:00,80.0,39.0,81.0,40.0,111439.93479703089
TK1,2023-03-19T13:00:00,80.0,40.0,81.0,41.0,107570.49261657843
TK1,2023-03-19T13:00:00,80.0,41.0,81.0,42.0,193.47210902262316
TK1,2023-03-19T13:00:00,81.0,38.0,82.0,39.0,16058.185048877715
TK1,2023-03-19T13:00:00,81.0,39.0,82.0,40.0,154003.7987820097
TK1,2023-03-19T13:00:00,81.0,40.0,82.0,41.0,154777.68721810024
TK1,2023-03-19T13:00:00,81.0,41.0,82.0,42.0,86868.97695115776
TK1,2023-03-19T13:00:00,82.0,39.0,83.0,40.0,119952.7075940263
TK1,2023-03-19T13:00:00,82.0,40.0,83.0,41.0,154777.68721810024
